Country Name,Country Code,Series Name,Series Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Luxembourg,LUX,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.141922,100.1294327,100.3160172,99.41078949,100.1533966,100.8089828,101.4662476,101.5227814,100.5730133,0,97.56551361,96.55314636,97.17508698,96.83534241,97.5230484,98.97225189
Luxembourg,LUX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,97.06419373,97.23677063,96.2585907,96.11029816,95.46379089,95.36266327,95.90557098,96.71694946,97.48297119,0,101.290657,101.0224609,100.3607178,102.7363205,102.7083893,102.3193588
Luxembourg,LUX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,9.814740181,10.21576977,11.85146999,12.18661976,0,0,10.33119965,0,10.60733986,0,18.2652092,0,19.43219948,0,0,19.77630997
Luxembourg,LUX,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.148000002,2.174000025,3.627000093,4.705999851,7.072999954,5.818999767,6.272999763,4.729000092,6.020999908,6.116000175,5.09100008,6.25,5.90500021,6.382999897,5.767000198,7.346000195
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.349999905,1.809999943,2.619999886,3.680000067,5.110000134,4.489999771,4.730000019,4.070000172,5.059999943,5.119999886,4.360000134,4.900000095,5.139999866,5.849999905,5.849999905,6.670000076
Malta,MLT,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,99.9,99.5,99.5,99.9,99.7,98.8,99.8,99.9,99.8,99.8,99.8,99.5,99.9,99.9,99.8
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,19.68179092,-1.174796479,2.565047048,4.074569852,0.139599084,3.383299657,2.510491947,4.775347325,3.825591401,-1.133105988,5.543569377,0.466127625,4.118660982,5.473057917,7.633119335,9.608131222
Malta,MLT,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,4.6,4.6,6.8,2,5.1,6.2,8.4,11,13,12,8,8.1,11,13,12,8.1
Malta,MLT,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,58.68,59.16,58.87,58.76,57.19,57.47,57.87,58.94,59.25,59.47,60.49,61.99,63.88,66.15,67.6,68.43
Malta,MLT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.8,7.5,7.3,7.2,7.1,7,6.9,6.8,6.8,6.7,6.7,6.6,6.6,6.6,6.6,6.6
Malta,MLT,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,MLT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100.0000034,100.0000024,99.99999713,99.99999905,100.0000009,100.0000033,100.0000005,99.99999719,100.0000014,99.99999907,99.99999678,100,100.0000009,100.0000027,100.0000013,100
Malta,MLT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.5349456,0,0,0,0,16.10447805,0,0,0,0,16.4493999,16.64430398,15.39716095,15.28194422,14.43540357,14.72246254
Malta,MLT,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.8319321,106.4106598,104.9765778,103.0750198,102.7350616,100.2404709,101.1011276,100.8962936,101.0073624,96.80634308,101.7304611,101.2149963,100.7825928,101.7069397,102.8234634,103.549202
Malta,MLT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,89.18390656,89.8692627,90.57868195,92.95391846,104.5033035,101.9356308,97.98583984,99.94029236,100.2095795,0,104.2411194,93.30612183,94.04103088,94.07424927,94.43334198,94.90859222
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,21.58163071,25.35268974,24.74939919,30.51888084,26.88837051,32.34326935,30.63241959,33.60277176,32.41836929,35.51165009,37.38576126,39.9992981,42.47919846,43.89136887,44.33583832,47.12258148
Malta,MLT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.528999805,8.06499958,8.305999756,9.894000053,8.258999825,8.352999687,8.312000275,7.888999939,6.778999805,7.624000072,7.131000042,7.127999783,7.211999893,6.140999794,5.09800005,5.392000198
Malta,MLT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.320000172,7.110000134,6.900000095,7.489999771,7.320000172,6.920000076,6.800000191,6.46999979,5.980000019,6.889999866,6.849999905,6.380000114,6.199999809,6.110000134,5.71999979,5.380000114
Mexico,MEX,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,88.6,88,88.9,89.6,90.3,91.1,93.4,92.7,93.3,95.3,94.5,95.3,99.6,96.1,95.6,97.7
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.942453715,-0.404390127,-0.039844481,1.446382684,3.92059081,2.307807066,4.495077894,2.291445714,1.143584587,-5.285744137,5.118118143,3.66300793,3.642322679,1.354091962,2.849773255,3.293151528
Mexico,MEX,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,23,24,22,23,18,22,21,21,21,21,22,21,22,22,22,22
Mexico,MEX,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,62.5,61.92,61.38,61.8,62.43,63.4,64.23,64.4,64.08,64.06,63.88,64.02,64.78,64.63,64.03,64.14
Mexico,MEX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,28.4,27.1,26,24.9,23.9,22.9,22.1,21.3,20.6,19.9,19.2,18.5,17.9,17.3,16.8,16.2
Mexico,MEX,People practicing open defecation (% of population),SH.STA.ODFC.ZS,9.508084306,8.973157491,8.446025292,7.926587122,7.414562202,6.910224385,6.413280454,5.923779375,5.441312933,4.966066408,4.497791888,4.035972895,3.58092129,3.132406947,2.69042959,2.255108509
Mexico,MEX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,39.30313174,39.51894969,39.73245707,39.9436859,40.15272989,40.35948897,40.5640574,40.76641554,40.96669575,41.16482643,41.36089371,41.55507773,41.74726437,41.93753836,42.12589627,42.31228861
Mexico,MEX,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,26.77918216,0,0,0,0,26.86289992,0,0,0,0,26.365439,27.74129679,25.98165883,25.44908967,23.09968975,22.13299585
Mexico,MEX,"School enrollment, primary (% gross)",SE.PRM.ENRR,108.9979324,109.0721893,109.4250031,109.5061417,108.9991837,108.6008377,108.1747665,108.7997131,109.4244232,110.5452805,110.6334915,110.5407562,110.4134521,109.4414825,108.0057526,106.6061096
Mexico,MEX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,71.76502991,73.43566895,76.0056076,79.86402893,81.42749023,82.30407715,84.08560181,84.90705109,86.42752838,85.93801117,87.0699234,88.19017792,90.66719818,93.3275528,97.34338379,100.8327408
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,20.49101067,21.26292038,22.10585022,22.88397026,23.66081047,24.21640015,24.79043007,25.42106056,26.11203003,26.58672905,27.56347084,28.34149933,29.4718399,30.30003929,31.0941391,31.8190403
Mexico,MEX,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.384000063,3.394000053,3.828000069,4.474999905,5.278999805,3.90899992,3.890000105,4,4.028999805,5.354000092,5.179999828,5.131999969,4.883999825,4.953999996,4.84800005,4.447000027
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.650000095,2.630000114,3,3.460000038,3.940000057,3.559999943,3.569999933,3.630000114,3.869999886,5.360000134,5.300000191,5.170000076,4.889999866,4.909999847,4.809999943,4.309999943
Netherlands,NLD,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.195642498,2.326955087,0.217273595,0.155645898,1.984945714,2.050876108,3.460988954,3.772842521,2.170324851,-3.666883937,1.342739336,1.551189312,-1.030353991,-0.130175288,1.423395395,1.959169721
Netherlands,NLD,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,9,10,9.7,9.3,9.3,8,7.1,6.5,6.7,7.8,7.1,6.7,6.3,5.7,5.5,5.7
Netherlands,NLD,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,74.88,75.61,76.31,76.51,76.62,75.07,75.37,76.77,77.85,78.1,77.9,78.05,78.9,79.28,79,79.66
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.2,6.1,5.9,5.7,5.5,5.3,5.1,4.9,4.7,4.6,4.4,4.3,4.2,4.1,4.1,4
Netherlands,NLD,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,NLD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.99228655,99.99129179,99.99029856,99.98930684,99.98831061,99.9873159,99.98632714,99.98533539,99.98433773,99.98334451,99.98235275,99.98135879,99.98036557,99.97937597,99.97838273,99.97738517
Netherlands,NLD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,14.92868009,0,0,0,0,14.57801781,0,0,0,0,15.23243025,14.98813864,13.81241373,13.04314511,12.82879707,12.93210515
Netherlands,NLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,107.9889908,107.5943909,107.4583969,107.4945679,106.8911972,106.7393265,107.0443497,107.7290573,108.270752,108.4438019,108.2760773,107.4965897,105.8301086,0,0,102.6976013
Netherlands,NLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,122.418541,122.8474808,120.76194,120.877533,118.1779938,118.3736115,118.6042786,119.4765625,120.4420319,120.6061935,122.0791092,128.1791229,110.1112595,0,0,114.2222672
Netherlands,NLD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,52.28482056,54.19205856,55.19102097,55.7432518,56.97795868,58.68983841,59.65945053,59.94197845,60.33618164,61.16703033,63.71601868,75.87854767,76.60666656,0,0,80.5699234
Netherlands,NLD,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.460999966,2.519999981,2.881000042,3.796000004,5.044000149,6.906000137,6.146999836,5.197000027,4.464000225,4.921999931,5.541999817,5.416999817,6.229000092,7.298999786,7.755000114,7.268000126
Netherlands,NLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.730000019,2.119999886,2.549999952,3.589999914,4.650000095,5.869999886,5,4.150000095,3.650000095,4.349999905,4.989999771,4.980000019,5.820000172,7.239999771,7.420000076,6.869999886
New Zealand,NZL,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,97.3,96.6,99.2,98.2,94,96.6,96.8,96.7,96.7,96.7,96.8,96.7,96.8,96.7,96.7,96.3
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.905140655,3.464327387,4.674608962,4.549994884,4.028302741,3.320716818,2.881062303,3.028160489,-1.111523076,-0.135170176,1.523877571,2.251758633,2.245302935,2.695416618,3.815427603,3.744332198
New Zealand,NZL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,10,11,9.6,12,10,9.2,9.5,7.5,7.9,8,8,8,7.6,7,7.6,7.3
New Zealand,NZL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,74.99,75.6,76.26,75.9,76.35,77.24,77.81,77.99,77.76,77.39,77.07,77.27,77.1,77.51,78.68,78.73
New Zealand,NZL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.4,7.2,7,6.9,6.7,6.6,6.5,6.4,6.3,6.2,6.1,6,5.9,5.8,5.7,5.5
New Zealand,NZL,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,NZL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,82.26043956,82.26043828,82.26043956,82.26043956,82.26043833,82.26043956,83.58846276,84.91648352,86.24450672,87.57252747,88.90054945,90.22857392,91.55659466,92.88461413,94.21263988,95.54065681
New Zealand,NZL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,7.162288498,0,0,0,0,7.037087279,0,0,0,0,7.152865691,7.420696435,6.83583564,6.781885551,6.357903512,6.33043381
New Zealand,NZL,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.54071808,97.79586792,97.38498688,98.43256378,98.53341675,99.71794891,100.180191,100.6034775,100.9797516,101.0633163,101.110939,99.77765656,98.34792328,97.94400024,97.62129974,97.94277954
New Zealand,NZL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,110.7622681,111.7271194,116.0867004,118.7744904,116.5867767,120.2476501,118.4310608,119.3534164,117.0983582,124.6602097,119.0647202,118.5048294,117.1061325,115.2617035,115.3846436,114.7460938
New Zealand,NZL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,0,0,0,0,0,0,0,0,0,0,143.9300079,132.0696411,127.8118744,77.26278687,77.98130035,80.56337738
New Zealand,NZL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.977000237,5.375999928,5.464000225,5.111000061,4.521999836,4.152999878,4.203000069,3.963999987,4.265999794,6.140999794,6.93200016,6.760000229,7.388999939,6.425000191,6.129000187,5.899000168
New Zealand,NZL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.130000114,5.429999828,5.28000021,4.75,4.010000229,3.809999943,3.859999895,3.660000086,4.170000076,6.119999886,6.559999943,6.489999771,6.929999828,5.840000153,5.429999828,5.409999847
Nicaragua,NIC,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,0,89.7,72.6,74.1,76,78.6,79.3,73.7,85.3,0,88,89.7,87,92.4,93.4,94
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.101590236,2.960843427,0.753938858,2.520732892,5.312170612,4.282398363,4.153199566,5.076701701,3.436373829,-3.292789619,4.409645499,6.317476383,6.495258014,4.927502861,4.78581617,4.792056766
Nicaragua,NIC,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,59,59,50,54,52,44,45,51,52,50,53,57,58,57,54,50
Nicaragua,NIC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,63.03,63.18,63.35,63.52,63.69,63.85,64.03,64.61,65.19,65.76,66.32,66.88,67.44,67.99,68.52,68.77
Nicaragua,NIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,38.5,36.5,34.6,32.9,31.3,29.9,28.5,27.3,26.1,24.9,23.9,22.9,22,21.1,20.2,19.4
Nicaragua,NIC,People practicing open defecation (% of population),SH.STA.ODFC.ZS,15.74699227,15.18056447,14.61685832,14.05561237,13.49682592,12.93960549,12.37543718,11.81472742,11.25705383,10.70282135,10.15182513,9.604063862,9.059536962,8.518245733,7.98033822,7.445650444
Nicaragua,NIC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,47.84901946,47.94999232,48.05105255,48.15258869,48.25460174,48.35869699,48.48102539,48.60357996,49.63554407,50.65626404,51.66618504,52.66535414,53.65381695,54.63161559,55.08079619,55.16754537
Nicaragua,NIC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,23.0534074,0,0,0,0,23.02943656,0,0,0,0,22.4922691,22.47952015,22.35271161,21.92907575,19.38772134,18.56913277
Nicaragua,NIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.8803482,107.4924088,114.5424728,115.5194702,118.1110611,119.4757538,123.8070068,123.147583,122.7713165,0,120.6404266,120.9701843,118.2063065,115.0990524,114.033905,110.5707474
Nicaragua,NIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,52.67501068,55.71474075,60.19301987,0,65.11496735,68.19142151,69.01776886,72.67133331,71.76341248,0,73.43241882,0,0,0,0,0
Nicaragua,NIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,0,0,17.42374039,0,0,0,0,0,0,0,16.07338905,16.72104073,17.59115982,17.64763069,18.70788956,19.06928062
Nicaragua,NIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.734000206,7.789000034,7.870999813,7.857999802,8.055999756,5.797999859,4.954999924,5.046999931,6.988999844,9.145999908,8.782999992,7.272999763,5.815999985,5.473999977,5.616000175,5.446000099
Nicaragua,NIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.354000092,7.449999809,7.578000069,7.599999905,6.409999847,5.369999886,5.309999943,4.889999866,6.199999809,8.159999847,7.829999924,6.495999813,5.210000038,5.28000021,4.519999981,4.699999809
North Macedonia,MKD,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,97.7,97.6,98.2,99,99,99.1,97.8,99.6,99.7,99.8,99.9,89.1,99.9,99.9,99.9,99.9
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.549135783,-3.067256625,1.493665472,2.222601657,4.67408958,4.724088642,5.137025162,6.473486858,5.47200139,-0.358614857,3.358750858,2.339886045,-0.456183224,2.925257665,3.629123513,3.85586514
North Macedonia,MKD,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,39,40,42,42,39,36,34,32,27,27,23,20,21,19,17,17
North Macedonia,MKD,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,60.29,60.51,60.72,61.37,61.68,61.93,62.15,62.73,63.46,63.92,64.21,64.23,63.86,64.82,65.22,64.78
North Macedonia,MKD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16,14.8,14.3,14.4,14.3,13.7,13,12.3,11.7,11,10.4,10,10.1,10.6,11.2,11.4
North Macedonia,MKD,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.399989672,0.402006388,0.404023108,0.406039885,0.408066266,0.392371907,0.376265822,0.359784919,0.342966145,0.325838802,0.308448191,0.290824529,0.273012271,0.255042439,0.236953146,0.218792815
North Macedonia,MKD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,80.45513368,80.43349838,80.41186052,80.39022711,80.36848812,80.35102334,80.33675094,80.32564485,80.31767601,80.31292795,80.31126483,80.31276587,80.3172962,80.32493704,80.33565939,80.34923556
North Macedonia,MKD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,36.3982167,0,0,0,0,35.63304687,0,0,0,0,34.45696977,38.0831195,34.65781455,32.01504863,31.79054123,31.97598914
North Macedonia,MKD,"School enrollment, primary (% gross)",SE.PRM.ENRR,96.82022858,95.57156372,94.87805939,93.17681122,93.0539093,93.55592346,92.65841675,92.18058014,87.66214752,87.47355652,87.38520813,0,87.13288116,90.95458984,91.40603638,93.89246368
North Macedonia,MKD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,81.34819794,81.61261749,80.90370178,81.55896759,81.31913757,81.52539825,0,81.57061768,81.22992706,81.01088715,82.19670868,0,82.39087677,80.94806671,80.56838989,81.89321899
North Macedonia,MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,22.68660927,24.4088192,26.82514,27.15633011,27.63526917,29.21603966,28.66880035,34.6360817,39.21926117,39.29605103,37.48020172,0,39.00164032,37.77656174,38.32701111,41.14332962
North Macedonia,MKD,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,34.85800171,32.0379982,32.30199814,36.28300095,37.80500031,38.41799927,37.20600128,35.53300095,34.15599823,32.81800079,32.24000168,30.79299927,30.33399963,29.02400017,28.61599922,25.06500053
North Macedonia,MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,32.20000076,30.52000046,31.94000053,36.68999863,37.15999985,37.25,36.02999878,34.93000031,33.75999832,32.18000031,32.02000046,31.37999916,31.02000046,29,28.03000069,26.06999969
Norway,NOR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99,99.1,99.1,99,99.1,99.2,99.2,99.1,99.2,99.2,99.1,99.2,99.2,99.1,99.1,99.1
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.204979222,2.074790394,1.44625414,0.910105664,3.96941456,2.625419938,2.399828426,2.994287714,0.476345013,-1.727020309,0.701833824,0.981434479,2.703109471,1.034072914,1.969544301,1.967128438
Norway,NOR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,5.7,7,6.2,8.4,7.1,6.9,6.8,6.9,7.2,7.8,6.9,7.4,7.9,8.2,6.8,6.3
Norway,NOR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,80.45,80.25,80.31,78.58,78.35,77.92,78.09,78.86,80.04,78.82,78.01,77.67,78.06,77.98,77.88,78.18
Norway,NOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.9,4.7,4.6,4.4,4.2,4.1,3.9,3.7,3.6,3.4,3.3,3.1,3,2.9,2.8,2.7
Norway,NOR,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,NOR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.99684992,99.99684451,99.99684453,99.92162757,99.84640524,99.77117765,99.69595796,99.62073307,99.54551079,99.47028851,99.3950712,99.31984518,99.24462409,99.1693994,99.09418299,99.01895832
Norway,NOR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,8.668866155,0,0,0,0,8.35949071,0,0,0,0,8.341507223,8.853510781,7.925281241,7.633674824,7.670895927,7.242775336
Norway,NOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.8506622,100.8646698,100.1994934,99.98497772,99.35220337,98.5114975,98.59500885,99.07672882,99.26473236,99.1556778,99.08011627,99.40241241,99.88345337,100.2235565,99.82749176,99.90493011
Norway,NOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,116.0636368,113.8009491,112.3732071,113.4635315,115.3801117,113.759491,113.9446487,113.580162,112.574913,111.3135605,112.6066284,112.1876068,110.5704269,113.1848602,112.7667084,114.6460419
Norway,NOR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,69.27863312,70.2231369,73.32669067,79.06717682,79.22766876,78.52335358,77.67086029,75.48996735,72.59346771,73.17961884,73.49385834,73.66792297,73.57134247,76.50003052,77.54350281,77.9589386
Norway,NOR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.278000116,3.611999989,4.087999821,3.95600009,3.923000097,4.190000057,3.342000008,2.415999889,2.361000061,2.601000071,2.940000057,2.983999968,2.630000114,3.230000019,3.237999916,4.006999969
Norway,NOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.460000038,3.74000001,4.019999981,4.21999979,4.260000229,4.380000114,3.400000095,2.49000001,2.549999952,3.099999905,3.519999981,3.210000038,3.119999886,3.420000076,3.480000019,4.300000191
Oman,OMN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,94.7,0,0,0,0,98,98,99,98.6,98.6,98.6,98.6,98.6,98.6,99.1,98.65
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.551066885,4.482802531,-1.100905293,-2.668591109,1.292205681,2.490221143,5.371888874,4.452683565,8.200078158,6.112395608,1.713985311,2.894609735,8.863122256,5.227704081,1.292252294,5.017057997
Oman,OMN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,16,14,14,12,14,12,15,14,15,14,12,12,12,9.9,10,9
Oman,OMN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,56.94,56.72,56.87,57.21,57.35,57.6,58.03,58.96,60.34,62.07,63.96,65.46,67.18,68.96,70.68,72.27
Oman,OMN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.5,15.4,14.5,13.8,13.2,12.8,12.5,12.2,12,11.8,11.7,11.6,11.4,11.3,11.2,11.2
Oman,OMN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,3.816227018,3.818559546,3.820892856,3.783798036,3.716958519,3.230983231,2.760983363,2.3066749,1.867898629,1.444191124,1.017831033,0.611271603,0.190686599,0,0
Oman,OMN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,83.89832717,83.89375087,83.8891719,83.88459617,83.95737875,84.32566626,84.69061541,85.05204784,85.40998427,85.76403082,86.11466113,86.56857454,87.09616561,87.60553387,88.09871744,88.57535727
Oman,OMN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,39.85528916,0,0,0,0,39.65527175,0,0,0,0,37.51533394,39.10379482,40.73328348,41.0527687,37.71088051,42.62758972
Oman,OMN,"School enrollment, primary (% gross)",SE.PRM.ENRR,92.48258972,93.01798248,92.71775818,91.91731262,0,92.63619995,91.68849945,93.70793915,95.9779129,103.1522522,0,102.5503922,104.6121063,109.1066437,109.6953888,108.3045731
Oman,OMN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,78.23267365,82.05631256,84.2195816,85.82816315,0,87.66512299,87.55825043,90.47001648,94.17327881,99.77667236,0,99.5855484,100.0396729,99.51570129,0,103.2984238
Oman,OMN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,0,0,0,14.79722023,16.33283043,18.49119949,20.5759201,20.61128998,19.88721085,22.95499992,23.34454918,27.00322914,0,29.9365406,34.55519104,39.23263931
Oman,OMN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.888000011,7.895999908,7.97300005,7.981999874,7.923999786,7.928999901,7.921999931,7.986999989,7.967999935,8.592000008,9.291000366,9.93900013,10.48999977,11.31700039,12.15600014,12.78299999
Oman,OMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.093999863,4.125,4.204999924,4.230999947,4.184000015,4.181000233,4.153999805,4.178999901,4.139999866,4.051000118,3.990999937,3.86500001,3.678999901,3.61500001,3.542999983,3.39199996
Pakistan,PAK,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,0,23,23,0,0,31,56,38.8,40,41,0,43,51,52.1,0,59
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.260088012,3.554418216,2.508337724,5.777033992,7.546860015,6.518778074,5.898984442,4.832817277,1.701405466,2.831658519,1.606688629,2.748405917,3.50703342,4.396456634,4.674707982,4.731147475
Pakistan,PAK,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,275,275,275,276,276,276,276,276,276,276,276,276,276,275,270,270
Pakistan,PAK,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,52.43,52.32,52.32,52.8,53.29,52.96,52.59,52.67,52.61,53.17,53.61,53.63,53.95,54.27,54.19,55.08
Pakistan,PAK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,107.8,105,102.4,100.2,98.1,96.3,94.5,92.7,90.9,89.1,87.1,85,82.8,80.6,78.3,76
