Country Name,Country Code,Series Name,Series Code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Israel,ISR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,105.9618378,106.1162415,105.4911118,104.0823517,103.175209,103.2308273,102.858223,102.2227936,102.693222,103.0233536,103.6597519
Israel,ISR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,58.74306107,58.33285141,61.21480179,60.42398834,63.14921188,65.92613983,66.58563232,68.57462311,67.0438385,66.94252014,65.4868927
Israel,ISR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,11.6260004,11.04500008,9.812000275,7.856999874,9.17800045,7.952000141,6.953000069,6.981999874,6.242000103,5.915999889,5.387000084
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.34000015,10.71000004,9.380000114,7.699999809,9.529999733,8.479999542,7.139999866,6.860000134,6.210000038,5.889999866,5.25
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.518,91.58,91.641,91.702,91.763,91.826,91.892,91.96,92.031,92.104,92.179
Italy,ITA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Italy,ITA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100
Italy,ITA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,100,100
Italy,ITA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.8,99.8,99.6,99.8,99.8,99.9,99.9,,99.9,99.9,99.9
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.817848974,1.790639681,1.48707298,-0.962012841,-5.280937208,1.713295839,0.707333347,-2.980905768,-1.841065451,-0.004547542,0.778304351
Italy,ITA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.04,3.99,3.91,3.79,3.69,3.64,3.52,3.42,3.31,3.21,3.2
Italy,ITA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,7.6,8.2,5.4,8,7.9,8.7,6.6,5.9,5.8,6.4,6.6
Italy,ITA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,62.56,62.61,62.37,62.84,62.19,62.02,62.15,63.57,63.38,63.95,64.07
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.78292683,81.28292683,81.43414634,81.48536585,81.63658537,82.03658537,82.18780488,82.23902439,82.6902439,83.0902439,82.54390244
Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.5,4.3,4.2,4.1,4.1,4,3.9,3.8,3.7,3.6,3.5
Italy,ITA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0
Italy,ITA,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,78,,,,,,,,,,79
Italy,ITA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,7.4034,7.397,7.5503,7.5612,7.5796,7.632,7.7692,7.7028,7.8089,7.8097,7.6959
Italy,ITA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,19.60087766,,,,,19.02523065,19.99426671,18.10524741,17.75772244,17.76927084,17.89144517
Italy,ITA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,6.7,7.51,8.73,10.82,12.54,12.79,11.9,14.39,16.32,17.13,16.57
Italy,ITA,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.290947,103.1094818,104.1129074,104.2742004,103.4859009,102.9937134,102.5043488,101.2919388,101.8972931,101.1514206,100.3867493
Italy,ITA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,99.28780365,100.0531235,100.4699783,101.1009674,101.4165497,102.9038162,103.3315735,102.0333405,102.408989,102.2810593,102.2562714
Italy,ITA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,64.43843079,66.10780334,66.68296814,66.34359741,66.54997253,65.77429962,65.56311798,64.13355255,62.29616165,61.70275116,60.93946075
Italy,ITA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,10.04399967,8.777999878,7.842999935,8.487000465,9.222999573,9.592000008,9.539999962,11.82400036,13.06599998,13.79399967,12.69200039
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.730000019,6.78000021,6.079999924,6.71999979,7.75,8.359999657,8.359999657,10.64999962,12.14999962,12.68000031,11.89999962
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.738,67.856,67.974,68.092,68.209,68.327,68.444,68.684,68.979,69.272,69.565
"Korea, Rep.",KOR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
"Korea, Rep.",KOR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100
"Korea, Rep.",KOR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,100,100
"Korea, Rep.",KOR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,97,,,,99.9,,,99.8,,,100
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.308542714,5.264326595,5.799548415,3.012984873,0.79269899,6.804824918,3.685667782,2.402530992,3.164708636,3.202453795,2.809103268
"Korea, Rep.",KOR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.9,6.48,7.24,7.73,8.19,8.74,9.53,10.25,10.92,11.59,11.61
"Korea, Rep.",KOR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,96,94,93,90,95,97,101,94,89,85,79
"Korea, Rep.",KOR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,66.09,66.06,66.01,65.61,64.95,65.34,65.72,66.04,66.27,67.55,67.96
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.16829268,78.66829268,79.1195122,79.51707317,79.96829268,80.11707317,80.56829268,80.8195122,81.27073171,81.72195122,82.02439024
"Korea, Rep.",KOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.6,5.2,4.8,4.5,4.3,4.1,4,3.8,3.7,3.6,3.5
"Korea, Rep.",KOR,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0
"Korea, Rep.",KOR,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,87,,,,,,,,,,89
"Korea, Rep.",KOR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.6086,1.6707,1.7225,1.8407,1.9185,1.9839,2.0361,2.0798,2.1632,2.207,2.2494
"Korea, Rep.",KOR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.40690403,,,,,29.80201,29.68119454,27.91595259,29.46191729,27.21311037,28.2142437
"Korea, Rep.",KOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.87,0.95,1.03,1.06,1.21,1.32,1.35,1.61,1.92,2.87,2.74
"Korea, Rep.",KOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.1088486,101.738472,102.9203796,102.8828812,102.0039825,101.7198715,101.7119598,100.330307,98.06349182,98.30577087,98.78453827
"Korea, Rep.",KOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,97.06839752,95.80760193,95.24726105,95.04554749,95.97579193,96.36495972,96.8976593,97.80175781,99.36505127,99.86733246,100.0077972
"Korea, Rep.",KOR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,91.69358063,97.05217743,101.9281769,104.0928802,104.2780991,102.7910233,100.747139,97.42758942,95.60864258,94.85205078,94.33984375
"Korea, Rep.",KOR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.09100008,2.703000069,2.39199996,2.394999981,2.680999994,2.83100009,2.635999918,2.555999994,2.45600009,2.957000017,3.486000061
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.480000019,3.25,3.00999999,2.960000038,3.359999895,3.319999933,2.99000001,2.809999943,2.75,3.079999924,3.549999952
"Korea, Rep.",KOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.345,81.528,81.631,81.733,81.835,81.936,81.923,81.851,81.779,81.707,81.634
Kuwait,KWT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Kuwait,KWT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100
Kuwait,KWT,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,100,100
Kuwait,KWT,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,98.6,98.7,98.7,98.7,98.7,98.6,98.8,98.8,98.7,98.7,99.9
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.60904498,7.514773,5.991575511,2.479756943,-7.076056431,-2.37026412,9.628406975,6.6258183,1.149300437,0.500876982,0.593019617
Kuwait,KWT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.9,1.9,1.9,1.8,1.8,2,1.85,2.2,2.2,2.04,2.04
Kuwait,KWT,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,27,31,30,38,38,37,25,25,22,22,22
Kuwait,KWT,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,68.22,67.88,67.86,68.27,69.37,70.37,70.96,71.58,72.34,73.06,73.7
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.903,76.887,77.017,77.145,77.442,77.982,78.464,78.812,79.164,79.445,79.562
Kuwait,KWT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.4,11.2,11.1,10.9,10.7,10.4,10,9.6,9.2,8.9,8.8
Kuwait,KWT,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0
Kuwait,KWT,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,74,,,,,,,,,,75
Kuwait,KWT,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.8,1.4543,1.8814,1.8806,1.8929,2.4296,2.456,2.4662,2.5332,2.6522,2.6463
Kuwait,KWT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,59.67398738,,,,,62.74398094,62.82540677,64.07091103,62.61130895,55.62390422,65.40607715
Kuwait,KWT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0,0,0,0,0,0,0,0,0,0,0.01
Kuwait,KWT,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.8803406,102.3398666,104.6261292,101.6098175,101.5350876,102.2396393,105.6248093,104.9829025,103.9619522,103.7813034,102.5897369
Kuwait,KWT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,109.6014175,104.9908524,102.9927216,99.24891663,97.71626282,97.87177277,97.0526123,96.44032288,95.06651306,93.89048767,97.82772064
Kuwait,KWT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,45.3456,,,,,,,,,51.02970123,55.14833069
Kuwait,KWT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.21600008,2.779000044,2.97300005,3.596999884,3.299999952,2.84100008,3.460999966,4.205999851,5.031000137,5.879000187,4.697999954
Kuwait,KWT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.495000005,1.299999952,1.5,1.75,1.639999986,1.820000052,2.038000107,2.319999933,2.622999907,2.900000095,2.200000048
Kuwait,KWT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100
Kyrgyz Republic,KGZ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,62.4,64.3,66.4,68.2,70,71.55,73.3,74.7,75.4,76,76.3
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.44230652,98.88999939,99.54000092,99.51000214,99.5,99,98.31999969,99.80000305,98.93000031,99.80000305,98.69000244
Kyrgyz Republic,KGZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.25952148,99.097229,99.51273346,99.58087921,99.5109024,98.92359924,97.78409576,99.80000305,98.91898346,99.74463654,98.70671082
Kyrgyz Republic,KGZ,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.77748108,98.51000214,99.58999634,99.37999725,99.48000336,99.13999939,99.30000305,99.80000305,98.94999695,99.90000153,98.66000366
Kyrgyz Republic,KGZ,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,97.9,97.6,98.4,98.5,98.5,98.3,98.6,99.1,99,98.4,98
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.175515413,3.102898745,8.542874764,8.40161606,2.886294575,-0.471566601,5.956274309,-0.088150201,10.91546945,4.024038626,3.875825448
Kyrgyz Republic,KGZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.12,5.09,5.06,5.01,4.83,4.76,4.7,4.64,4.51,4.41,5.5
Kyrgyz Republic,KGZ,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,143,139,135,148,128,120,125,127,142,126,136
Kyrgyz Republic,KGZ,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,69.53,70.2,69.37,68.48,67.51,67.7,68.16,67.52,66.05,65.93,65.88
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.95609756,67.69512195,67.89512195,68.45121951,69.10243902,69.3,69.60243902,70.00243902,70.20243902,70.40243902,70.65121951
Kyrgyz Republic,KGZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,39.2,37.5,35.7,33.7,31.6,29.5,27.7,26.1,24.7,23.5,22.3
Kyrgyz Republic,KGZ,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.079373839,0.072170633,0.064966904,0.057763681,0.050561484,0.043368555,0.036176462,0.02897626,0.013716184,0.011920643,0
Kyrgyz Republic,KGZ,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,95.53724071,95.78606692,96.03480077,96.28344225,96.53199138,96.78044813,97.02881252,97.27708455,97.52526422,97.77335151,98.02134645
Kyrgyz Republic,KGZ,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.5167,2.4489,2.358,2.3528,2.3409,2.3394,2.286,2.2623,2.2614,2.213,2.7
Kyrgyz Republic,KGZ,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,26.77744197,,,,,27.26538617,27.51760207,25.48983252,25.44035534,23.29819153,24.34473551
Kyrgyz Republic,KGZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,28.03,27.76,24.49,22.04,24.73,25.59,25.95,22.45,24.81,26.6,23.3
Kyrgyz Republic,KGZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.85199738,100.1320419,98.80465698,99.09832001,98.9442215,99.46109009,99.68408966,103.1013031,105.0209427,105.8174515,105.4100723
Kyrgyz Republic,KGZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,86.5827713,86.48522949,86.22440338,,86.83522034,87.57794952,87.50063324,88.37130737,89.02770233,90.85202789,91.06977081
Kyrgyz Republic,KGZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,42.58229065,43.58890152,42.94120026,46.72306061,44.34661102,42.15980148,41.3146019,43.95516968,47.4823494,45.87522125,46.66786957
Kyrgyz Republic,KGZ,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.05300045,9.031999588,9.052000046,9.401000023,9.769000053,9.937999725,9.852000237,9.475000381,9.659999847,9.491999626,9.022999763
Kyrgyz Republic,KGZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.109999657,8.270000458,8.100000381,8.220000267,8.409999847,8.640000343,8.529999733,8.430000305,8.329999924,8.050000191,7.559999943
Kyrgyz Republic,KGZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.29,35.289,35.287,35.285,35.284,35.306,35.352,35.423,35.517,35.635,35.777
Lao PDR,LAO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2.1,2.3,2.6,2.9,3.3,3.5,4.1,4.4,4.8,5.2,5.7
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,57.20000076,57.04105759,54.95999908,66,67.35939789,70.14994049,70,76.36663055,79.5762558,83.13404083,89.69999695
Lao PDR,LAO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,44.13232422,42.79652405,38.18781662,52.59106445,54.97565079,58.53994751,57.91859818,66.78569794,71.10146332,76.02278137,85.6909256
Lao PDR,LAO,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,92.19999695,94.13188171,97.41999817,99,96.9900589,97.15753937,97.32304382,97.43094635,97.69154358,97.91233826,97.80000305
Lao PDR,LAO,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,14.6,18.9,,,,37,,40.1,,,15
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.107568369,8.619266209,7.596828801,7.824902763,7.501774913,8.526905517,8.038652681,8.026098434,8.026300226,7.611963441,7.270065843
Lao PDR,LAO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.2,,,,,0.7,,1.5,,,1.5
Lao PDR,LAO,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,270,260,249,240,230,221,213,204,197,189,182
Lao PDR,LAO,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,82.03,81.81,81.6,81.4,81.24,81.13,81.14,81.19,81.24,81.3,81.35
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.98,61.493,62.084,62.603,63.273,63.973,64.736,65.355,65.718,66.361,66.67
Lao PDR,LAO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,86.8,82.9,79.1,75.4,71.7,68.3,65.1,61.9,59,56.3,53.8
Lao PDR,LAO,People practicing open defecation (% of population),SH.STA.ODFC.ZS,48.26967364,45.9025247,43.54746759,41.20350094,38.87257184,36.55410468,34.24837503,31.95529277,29.67655994,27.41133326,25.16020153
Lao PDR,LAO,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,81.80041171,82.82780231,83.85464763,84.88094767,85.90670242,86.93191189,87.95657608,88.98069498,90.0042686,91.02729693,92.04977998
Lao PDR,LAO,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.2806,,,,0.197,,,0.18,0.4493,0.4949,0.3
Lao PDR,LAO,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.17021033,,,,,31.73199577,29.66966026,30.29741812,30.25948938,28.39017177,26.13948876
Lao PDR,LAO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,73.93,69.81,70.67,69.27,66.45,64.85,63.63,62.36,58.57,58.25,53.27
Lao PDR,LAO,"School enrollment, primary (% gross)",SE.PRM.ENRR,112.3695679,114.4925613,116.2463303,118.9764404,121.3645935,123.4320526,122.0937881,120.7501221,119.9384689,118.0751801,113.9655991
Lao PDR,LAO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,43.63906097,42.81393814,43.37770844,44.16450119,45.43955994,46.95800018,45.77708817,49.03110123,53.20625305,58.9176178,63.42556763
Lao PDR,LAO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,7.804130077,8.978569984,11.49604988,13.30737972,16.39208984,16.64825058,17.80540657,17.66787529,19.02277374,18.3731308,18.16503716
Lao PDR,LAO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1.355000019,1.184999943,1.077999949,0.939999998,0.81099999,0.660000026,0.676999986,0.688000023,0.698000014,0.714999974,0.731000006
Lao PDR,LAO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.350000024,1.190000057,1.095000029,0.967999995,0.851000011,0.709999979,0.726999998,0.736999989,0.745999992,0.763000011,0.777999997
Lao PDR,LAO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.186,27.748,28.316,28.893,29.475,30.064,30.66,31.264,31.872,32.487,33.108
Latvia,LVA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Latvia,LVA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100
Latvia,LVA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,100,100
Latvia,LVA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,100,100,99.4,99.1,98.9,98.8,98.6,98.6,98.4,98.1,99.9
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.72036596,11.97183569,9.941921628,-3.249120723,-14.26014004,-4.45556726,2.573712363,7.042247161,2.007966879,1.902172684,3.885260054
Latvia,LVA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,7.9,7.85,7.83,7.77,6.74,5.68,5.88,5.89,5.8,5.66,5.69
Latvia,LVA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,73,67,65,56,51,50,48,54,49,42,40
Latvia,LVA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,69.23,71.13,72.73,74.33,73.72,73.19,73.13,74.67,74.18,74.51,75.71
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.35609756,70.86585366,71.0195122,72.4195122,73.0804878,73.48292683,73.57560976,73.77804878,73.98292683,74.12439024,74.4804878
Latvia,LVA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.5,9.8,9.3,8.8,8.3,7.8,7.2,6.6,6,5.5,5
Latvia,LVA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0
Latvia,LVA,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,98.76883063,98.7760369,98.78324317,98.79044944,98.79765571,98.80486198,98.81206825,98.81927452,98.8264808,98.83368707,98.84089334
Latvia,LVA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.9432,3.0196,3.1464,3.2424,3.1485,3.0757,3.0837,3.0913,3.1408,3.1724,3.1656
Latvia,LVA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.85589453,16.85589453,16.85589453,16.85589453,17.11506451,17.11506451,16.5726763,15.59855973,14.88430819,14.8790851,13.9682016
Latvia,LVA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,36.3,34,33.08,33.71,38.4,33.07,35.54,40.37,39.6,40.24,38.1
Latvia,LVA,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.8439789,104.2619934,104.2133636,103.5485992,102.9180984,102.9586029,102.2856522,101.0487137,100.3862686,99.85282135,99.39331818
Latvia,LVA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.6863174,103.9654007,103.9212418,104.8975677,99.42040253,102.8221588,105.5657883,106.3448029,114.7768097,113.7069321,112.3566513
Latvia,LVA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,75.41919708,74.59651184,73.04329681,72.36354065,73.05489349,69.05104065,67.95346832,66.64354706,69.07659912,70.89794159,74.29988098
Latvia,LVA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.968000412,6.736999989,5.565999985,7.079999924,14.12800026,16.28499985,13.78899956,13.94799995,11.14099979,9.838999748,8.637000084
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.02999973,7.03000021,6.050000191,7.739999771,17.51000023,19.47999954,16.20999908,15.05000019,11.86999989,10.85000038,9.869999886
Latvia,LVA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68,67.967,67.9,67.834,67.814,67.841,67.869,67.897,67.925,67.952,67.98
Lithuania,LTU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100
Lithuania,LTU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100
Lithuania,LTU,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,100,100
Lithuania,LTU,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,100,100,100,100,100,100,100,100,100,100,100
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.732367604,7.414121335,11.10748014,2.614423033,-14.83860837,1.651240653,6.03900816,3.843864749,3.550072843,3.537009879,2.024583955
Lithuania,LTU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,7.28,7.16,7.19,7.18,7.18,7.16,7.43,7.45,7.31,7.26,6.97
Lithuania,LTU,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,72,82,79,75,69,64,65,61,60,57,54
Lithuania,LTU,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,68.61,67.52,67.93,68.43,69.63,70.33,71.51,71.99,72.55,73.75,74.09
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.25365854,71.05609756,70.9,71.81219512,72.91463415,73.26829268,73.56341463,73.86341463,73.91463415,74.51707317,74.32195122
Lithuania,LTU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9,8.6,8,7.3,6.7,6,5.5,5.2,5,4.9,4.9
Lithuania,LTU,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,97.62685272,97.81146648,97.99608025,98.18069401,98.36530777,98.54992153,98.7345353,98.91914906,99.10376282,99.28837659,99.47299035
Lithuania,LTU,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.6961,3.7529,3.8512,3.8635,3.849,3.9138,4.0238,4.1384,4.2042,4.2507,4.2993
